0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-125,156,52,85,163,89,163,89,163,89,163,200,236,236,200,200,-125,191,156
15,191,163,191,310,163,273,200,163,89,273,310,310,310,200,236,15,261,261
50,226,273,156,347,200,310,126,236,89,347,347,310,310,163,200,226,297,297
50,261,347,261,457,273,384,273,347,200,420,494,384,420,200,273,50,332,402
121,297,420,332,494,347,384,273,420,236,457,531,310,420,163,310,297,332,367
85,297,420,332,457,310,310,200,420,200,420,494,310,384,126,310,191,297,367
121,367,457,367,494,310,347,273,420,200,457,494,347,420,163,347,156,261,402
191,332,457,297,457,236,273,163,457,126,420,420,273,347,126,347,367,191,367
156,261,420,261,420,200,310,236,494,163,420,420,273,420,126,384,156,191,437
156,367,457,297,420,236,347,236,420,200,420,384,236,347,126,347,367,191,367
191,402,420,226,384,126,273,126,384,200,420,273,236,236,163,273,297,156,332
261,367,457,226,420,126,347,200,384,273,420,200,273,200,273,236,191,191,367
332,332,457,191,420,126,310,126,420,310,420,163,236,163,273,200,402,191,297
297,332,457,191,384,126,310,163,420,347,420,200,310,236,310,273,156,226,332
297,402,457,261,384,163,310,163,384,347,420,236,310,236,310,273,332,226,261
297,367,420,191,310,126,163,89,310,200,384,200,236,200,273,200,367,156,226
297,332,457,226,310,163,236,163,310,200,384,200,273,236,273,200,226,191,261
297,367,494,261,347,200,273,89,384,163,457,236,236,163,236,163,508,226,261
367,473,568,332,420,236,310,163,457,200,494,347,310,236,310,236,367,297,367
508,578,641,473,531,310,420,310,457,310,568,457,347,384,384,347,473,332,367
473,543,604,402,457,310,347,200,457,310,531,494,347,384,347,347,508,261,261
367,508,568,437,457,273,310,200,420,273,531,531,420,420,310,347,332,261,261
402,508,604,473,494,310,310,126,457,200,568,531,420,384,310,310,613,261,261
437,543,641,473,494,273,310,89,494,163,568,531,457,384,420,273,508,261,261
543,543,715,543,568,310,384,126,457,200,604,531,494,384,457,310,508,261,226
508,543,678,437,494,236,273,-57,384,126,568,420,420,236,384,236,613,191,85
437,543,604,402,457,126,273,-20,347,126,531,384,457,236,420,236,332,191,121
473,578,604,367,457,89,310,-94,420,126,531,347,384,200,457,200,508,156,85
367,508,531,226,384,16,236,-94,457,126,457,273,384,126,457,163,297,121,15
332,402,457,226,310,-20,273,-57,420,89,457,236,420,163,457,126,156,85,-19
297,332,420,121,236,-57,126,-204,347,16,420,163,347,52,347,52,367,50,-90
297,297,457,191,273,-20,126,-167,310,16,457,200,384,126,310,52,191,121,-55
437,402,531,261,347,16,200,-131,273,16,494,273,347,126,273,16,437,121,-55
473,437,457,261,310,16,89,-131,273,52,420,347,310,200,273,52,437,85,-19
437,543,457,402,310,52,89,-20,310,126,420,457,310,310,310,163,332,85,15
402,649,494,402,310,89,16,-57,310,126,420,494,236,273,236,163,578,121,-55
332,649,457,473,273,126,-20,-20,236,163,420,531,236,310,200,200,367,191,-90
402,719,494,578,347,273,16,52,163,200,457,568,236,347,200,200,543,297,-55
578,719,531,543,384,273,-20,-20,163,126,494,531,236,273,200,126,649,261,15
684,649,641,543,494,273,126,52,200,126,568,531,310,310,236,126,543,261,121
684,649,641,508,494,273,89,-57,200,89,568,531,236,273,163,89,789,191,15
543,719,604,508,384,236,-57,-57,89,89,531,531,200,273,89,89,543,191,-55
613,825,604,613,420,310,-57,16,16,163,531,568,163,273,89,89,649,297,-19
684,860,604,578,384,310,-94,-57,52,126,568,494,163,163,52,-20,754,332,-19
684,825,604,578,457,310,16,16,89,126,568,494,273,163,126,-20,508,332,-19
649,719,604,473,420,273,-20,-57,89,52,531,420,236,126,89,-20,684,297,-125
508,578,494,402,347,200,-131,-94,52,89,457,384,200,126,52,-20,437,297,-125
437,578,531,473,384,236,-20,16,126,200,457,384,236,200,52,-20,191,332,-90
437,578,494,402,347,200,-57,-94,200,236,457,384,126,163,16,-57,15,261,-125
402,543,420,367,310,200,-20,52,236,273,384,384,163,200,52,52,-336,226,-55
367,508,420,367,273,236,16,89,273,347,347,384,89,200,52,126,-55,226,-55
261,473,310,367,163,236,-57,126,310,420,273,384,52,273,16,200,-125,226,-19
226,508,310,437,200,310,52,236,273,457,273,420,89,347,52,310,-125,261,50
297,508,273,367,200,310,-20,163,236,384,273,347,52,347,16,273,121,226,15
226,473,236,367,163,310,-20,273,200,457,200,384,52,384,16,310,-125,226,50
226,473,236,402,126,347,-57,273,163,531,200,384,-20,384,-57,347,121,261,15
191,508,200,332,89,310,-131,200,89,494,163,384,-20,347,-57,310,121,297,-19
226,543,273,437,163,384,-20,273,126,531,200,384,52,420,52,384,50,367,15
226,578,236,402,163,384,-57,200,126,494,163,384,52,384,52,347,332,402,-55
156,543,200,402,163,384,-57,273,126,457,163,420,89,420,89,384,156,437,-19
226,578,273,437,236,420,16,310,126,457,200,384,89,384,89,420,367,508,-19
297,543,310,402,236,420,-20,236,126,384,236,347,89,310,89,384,437,508,-55
226,543,310,508,273,457,52,347,126,384,273,384,163,347,126,420,297,543,-19
226,613,310,508,236,494,52,310,126,384,236,420,89,310,163,420,578,578,-19
297,613,273,543,236,531,89,384,126,420,273,457,126,384,236,494,402,613,85
297,684,347,649,310,641,200,494,163,494,310,531,163,420,273,604,543,649,156
156,684,347,613,273,604,163,420,200,494,310,494,163,420,200,641,649,613,156
191,719,310,649,273,604,200,531,200,531,273,531,236,494,200,678,473,578,226
367,719,273,684,236,604,163,457,273,531,273,494,163,457,200,678,719,543,191
367,719,273,613,236,531,163,420,347,568,273,457,163,457,236,715,578,508,261
332,754,310,649,273,531,273,531,384,604,347,457,200,494,236,752,613,543,261
261,684,273,543,236,494,200,420,384,568,347,420,163,457,200,715,754,473,226
156,578,273,543,273,457,236,457,420,568,310,457,236,531,236,715,543,473,261
261,543,273,508,273,384,236,347,384,457,273,384,163,420,200,678,719,367,156
261,473,126,367,163,273,126,236,310,384,200,310,163,347,163,604,543,297,85
121,437,126,367,200,273,236,347,310,384,236,273,273,384,236,641,473,297,156
85,437,163,297,236,236,236,236,273,310,236,236,236,347,310,678,719,261,121
191,367,200,261,310,163,273,273,273,310,200,200,347,420,347,752,473,226,191
297,332,236,261,384,200,310,236,236,236,200,89,384,420,310,715,684,226,156
156,332,236,191,347,163,236,163,200,200,236,16,384,347,236,641,719,191,121
156,402,236,261,384,200,273,236,236,236,347,52,420,457,273,678,578,191,156
226,437,163,261,310,200,163,200,310,273,310,89,310,420,273,641,719,121,121
261,402,89,297,236,236,126,273,347,310,236,163,310,494,236,604,437,121,191
367,437,126,402,347,347,273,384,457,384,310,236,347,531,200,604,613,226,297
332,437,200,367,420,384,273,310,568,420,384,200,384,494,200,568,649,226,297
261,367,236,367,457,347,310,347,531,384,384,236,420,494,236,568,473,226,261
226,332,236,332,384,310,163,236,420,310,347,200,310,420,200,494,684,156,121
121,332,200,332,310,310,126,236,347,310,347,236,347,457,236,457,508,191,156
261,402,310,402,420,384,236,347,310,347,420,310,420,494,310,457,649,261,261
402,402,310,367,420,347,236,273,273,273,457,310,347,457,310,384,754,226,226
367,473,273,473,384,384,236,384,273,310,420,347,347,494,310,384,508,226,226
297,578,273,543,310,420,163,310,310,273,384,384,236,420,273,310,789,226,156
226,508,273,508,273,347,126,273,384,310,384,384,273,420,310,310,613,191,156
261,473,347,508,310,384,200,347,420,384,384,384,273,457,347,310,613,226,191
332,437,273,402,236,310,126,273,457,384,310,310,163,347,273,273,719,191,191
332,437,200,402,200,310,163,347,420,384,236,273,163,347,236,273,473,226,261
297,437,273,402,236,347,236,310,457,347,273,236,163,273,273,273,719,226,261
191,367,273,297,236,273,236,236,494,310,273,163,163,236,310,236,684,191,297
261,297,310,367,273,310,347,347,494,347,310,200,200,273,347,273,613,261,367
297,261,310,297,273,310,310,273,457,310,347,200,200,200,273,200,860,261,332
297,261,384,332,310,347,310,347,420,310,347,273,273,310,273,200,613,261,367
367,367,420,437,310,420,347,420,420,273,384,310,236,347,310,200,825,332,367
367,402,384,473,273,457,273,384,420,236,384,310,236,310,347,163,825,367,367
402,367,457,578,310,531,310,531,384,273,384,384,273,384,384,200,684,367,367
367,402,457,543,310,494,236,384,310,236,347,347,200,310,310,126,895,332,297
261,437,420,508,310,420,200,384,200,163,310,384,200,310,236,52,649,297,332
367,473,457,543,347,420,273,347,200,163,347,420,200,347,236,52,825,297,332
402,402,457,508,310,384,163,273,273,163,384,347,200,273,236,16,825,261,297
367,402,420,543,273,457,200,420,273,347,384,384,236,347,273,89,613,332,332
332,437,420,543,273,494,200,420,273,420,347,347,163,347,200,126,789,367,297
156,367,384,543,236,531,163,494,310,457,273,347,163,420,200,163,578,332,332
226,367,420,543,273,494,273,568,384,457,310,347,163,420,273,126,684,332,402
367,332,420,437,273,420,273,420,494,420,273,310,126,347,273,89,789,297,367
367,261,384,437,273,384,347,457,531,420,273,273,163,384,310,126,508,261,367
261,191,347,367,200,347,310,384,531,347,163,236,89,347,273,89,684,156,261
156,191,236,261,89,273,200,310,531,236,89,236,16,310,236,52,473,85,261
121,261,236,332,89,273,273,347,494,200,89,310,-20,347,200,52,473,85,226
121,261,200,297,89,236,163,163,457,163,89,273,-57,236,163,-57,613,50,191
156,226,200,332,89,236,200,236,420,200,52,273,16,236,200,-20,367,85,191
191,226,236,367,126,310,163,236,420,273,52,273,-20,200,200,-57,613,121,191
121,226,200,367,89,310,89,236,420,310,89,236,16,200,200,-94,543,121,226
121,261,236,437,163,347,200,347,420,347,126,310,89,273,200,-20,508,121,332
226,297,236,402,163,347,126,236,347,310,126,310,52,236,89,16,719,156,261
297,297,273,437,200,384,126,310,273,347,163,347,89,310,89,52,543,226,332
367,332,384,473,273,457,200,347,236,347,236,384,126,310,52,16,719,332,332
332,297,384,402,273,384,126,310,200,347,273,347,126,273,-20,16,649,297,297
297,297,420,402,310,384,236,384,200,384,310,420,236,384,52,126,508,297,332
261,332,420,402,310,384,273,347,236,347,273,420,200,384,163,163,719,297,297
226,261,347,367,273,384,273,384,200,347,236,420,236,384,163,163,473,297,297
367,367,347,437,236,420,310,384,200,310,200,457,236,310,163,89,543,332,261
367,437,273,367,163,347,236,236,200,236,163,457,163,200,126,52,543,261,191
191,402,273,402,200,347,273,310,236,310,163,457,236,310,200,89,367,297,226
85,402,273,367,163,347,200,273,310,384,163,457,200,310,163,126,613,297,191
121,367,200,367,126,347,126,310,310,420,89,494,163,384,126,163,402,332,191
191,367,200,437,126,420,163,420,273,494,89,494,163,457,89,273,473,402,191
191,367,200,437,126,457,52,420,273,494,89,494,126,457,89,310,578,437,191
156,367,236,473,163,531,126,531,236,494,163,531,163,568,126,384,402,473,297
85,367,273,473,200,531,200,494,200,457,126,494,126,494,126,384,613,402,297
50,332,163,402,126,457,163,457,200,420,89,494,89,457,89,384,367,367,297
121,332,163,367,126,457,200,531,163,420,52,457,89,494,52,420,332,367,261
85,297,126,261,89,384,52,384,126,384,16,384,16,384,16,310,508,297,191
15,226,126,297,89,347,126,384,89,384,52,347,89,384,52,310,261,297,226
15,191,126,297,126,310,163,310,89,310,52,347,52,310,52,273,473,261,156
15,156,89,226,16,200,52,126,89,236,16,236,52,200,16,200,332,156,50
85,191,52,191,16,126,52,126,89,236,16,163,52,200,16,163,226,156,50
121,121,52,85,-20,89,-57,16,89,163,-20,52,-20,89,-57,52,402,156,-19
15,15,16,50,16,52,-20,126,89,126,-20,16,16,126,16,16,121,226,85
-19,15,16,85,52,89,89,126,163,126,16,16,89,89,126,-20,261,191,121
-90,50,-20,15,-20,16,89,89,236,89,-20,16,52,89,126,16,226,156,121
-19,85,-20,121,16,52,163,200,310,126,-20,89,126,200,163,52,121,191,191
50,50,-57,85,16,89,89,126,310,89,-20,126,52,200,126,52,332,156,156
-19,-55,-131,50,-20,52,16,163,236,52,-20,126,52,236,126,89,85,121,156
-19,-19,-57,85,52,89,89,236,163,89,16,126,52,236,52,52,226,156,191
-19,-19,-57,15,52,89,52,163,163,52,16,52,52,126,16,-20,297,121,191
-55,15,-20,85,89,89,126,273,163,89,16,89,126,163,89,16,121,121,226
-19,-55,16,50,89,89,126,163,163,89,16,52,52,89,89,16,332,85,191
-19,-160,-57,-19,52,52,89,163,200,126,16,52,52,89,89,52,85,50,191
-19,-160,-20,50,89,52,163,200,200,236,16,16,52,89,126,126,121,85,191
-90,-125,-20,15,52,52,89,52,126,163,16,-20,52,16,126,89,261,85,85
-125,-90,16,50,126,52,126,126,89,126,89,16,163,89,163,126,121,156,121
-90,-19,89,85,163,126,163,52,126,52,126,52,126,89,163,126,402,191,85
-55,-55,52,85,126,126,89,52,89,16,52,52,52,89,163,89,261,156,85
-55,-90,52,156,126,200,89,126,52,16,52,126,52,126,200,52,261,191,121
-90,-125,52,156,126,236,16,126,16,16,52,163,52,89,163,16,402,226,121
-125,-90,52,226,126,310,89,236,16,89,52,163,126,163,236,52,191,297,226
-55,-19,126,261,200,347,126,273,16,163,89,126,89,163,236,89,437,297,226
-19,-55,126,226,163,347,52,236,16,163,89,89,52,126,163,126,367,261,191
85,-55,200,332,236,384,126,347,-20,126,163,163,89,163,126,163,332,332,226
156,-55,236,332,273,384,89,236,-20,52,200,200,89,126,126,126,578,297,191
121,15,236,332,273,310,126,236,-20,52,200,236,163,163,163,163,332,226,191
121,85,236,297,236,273,126,163,16,52,200,163,126,89,200,89,473,156,85
85,50,200,191,163,163,16,16,16,-57,163,126,89,-20,200,-57,402,50,-19
15,50,163,226,163,163,52,89,-20,-94,163,200,126,52,200,-94,261,121,15
50,85,163,261,126,200,16,16,-20,-131,126,236,89,52,163,-131,473,85,-19
15,85,126,226,89,126,-20,16,-20,-131,52,200,52,52,126,-131,226,50,-19
50,121,126,226,89,126,-57,16,16,-94,89,126,16,-20,126,-204,261,15,-90
50,50,89,121,16,16,-167,-131,16,-167,52,-20,-20,-167,89,-351,226,-19,-195
-19,50,52,156,-20,16,-167,-57,-57,-167,52,-20,-20,-131,52,-351,-19,-19,-160
-19,85,16,156,-20,52,-204,-94,-94,-167,16,16,-131,-131,-20,-315,191,-19,-195
-55,85,16,156,-57,52,-204,-57,-57,-131,-20,52,-131,-57,-57,-241,50,15,-125
85,85,89,226,52,126,-57,52,89,-57,89,89,-57,-20,16,-241,191,15,15
156,15,163,121,126,126,-20,-20,126,-94,163,52,16,-57,16,-241,367,15,50
121,15,236,191,273,200,126,126,126,-20,236,126,126,52,89,-167,156,85,156
191,15,273,226,310,273,200,126,126,52,236,126,126,52,126,-94,402,156,156
156,15,236,191,273,236,163,126,163,126,200,126,126,52,126,-57,226,121,156
156,85,236,226,273,273,200,236,126,236,200,163,126,89,163,16,191,156,226
191,121,200,191,200,273,126,163,89,200,163,126,89,52,126,-20,332,121,191
156,85,163,226,163,273,163,236,52,200,126,200,126,126,126,52,50,121,261
156,121,126,226,126,273,200,236,89,163,126,200,89,89,126,52,226,85,226
121,85,89,156,89,200,126,163,89,126,52,163,89,89,89,52,156,15,226
156,85,126,226,126,163,236,236,126,126,89,163,126,163,89,163,121,50,297
226,85,126,156,126,163,236,126,200,89,126,126,126,126,52,163,367,50,332
191,50,126,121,163,163,310,200,236,126,163,126,163,163,89,200,85,85,367
156,15,163,121,200,200,310,236,273,163,163,126,163,126,126,200,226,156,367
156,-55,163,85,200,200,200,163,310,126,163,126,163,89,126,200,261,191,297
191,-55,200,156,273,236,273,236,310,200,200,163,200,163,236,273,121,261,332
261,-19,236,156,310,273,236,163,310,163,236,163,163,126,200,273,402,261,297
226,15,236,156,273,273,236,200,310,163,200,126,163,163,200,273,226,261,297
261,50,236,191,236,236,273,200,273,200,163,89,89,126,163,273,297,226,191
261,-19,126,50,89,126,89,16,236,163,16,-20,-20,16,89,236,261,85,85
121,-55,52,15,52,89,89,126,163,236,-20,-57,-20,52,89,273,15,85,121
121,-55,52,15,16,52,52,52,126,236,-20,-57,-57,52,52,236,226,50,15
85,-55,-20,-19,-20,16,16,52,89,236,-94,-20,-20,52,52,200,50,85,15
15,-19,-20,15,-20,89,89,126,89,310,-94,16,16,89,126,200,85,121,50
-19,-55,-57,-19,-57,89,52,126,89,310,-57,52,52,89,163,200,156,121,85
-55,-19,-57,85,-20,126,163,236,89,310,-20,163,163,200,310,236,-55,156,121
-55,50,-57,85,-20,163,163,200,52,273,16,126,200,163,384,200,156,156,50
-125,-19,-94,-19,-20,52,126,126,52,200,16,52,236,163,420,163,-19,121,15
-90,-55,-20,15,16,89,200,163,89,236,52,52,273,200,420,200,-19,156,50
15,-55,-20,15,16,89,89,52,52,200,89,16,163,126,310,163,191,156,15
15,-125,-20,15,16,52,52,89,-20,200,89,-57,126,89,200,126,-55,85,15
-19,-160,-20,-55,16,-20,16,-20,-20,126,52,-167,52,-20,52,89,156,15,-55
-19,-266,-94,-160,-20,-94,-94,-131,-57,89,-20,-204,-20,-57,-57,89,85,-55,-55
50,-231,-94,-125,-20,-94,-57,-57,-131,89,-20,-204,-20,-20,-57,126,15,-19,-19
85,-231,-94,-160,-57,-131,-94,-204,-131,-20,-94,-241,-131,-167,-94,16,191,-55,-90
-55,-266,-167,-195,-131,-204,-131,-204,-167,-131,-94,-278,-94,-204,-57,-57,-90,-125,-90
-90,-231,-167,-231,-131,-204,-94,-167,-94,-131,-94,-278,-57,-204,-20,-94,-19,-125,-125
-55,-231,-204,-301,-167,-278,-94,-241,-20,-94,-94,-278,-20,-278,16,-167,-19,-125,-90
-19,-231,-131,-195,-94,-241,52,-94,16,-20,-20,-204,52,-204,126,-131,-160,-55,15
15,-160,-57,-160,-20,-131,52,-94,52,16,16,-131,52,-167,126,-94,121,-19,50
15,-195,-20,-90,16,-57,126,16,126,89,52,16,163,-57,200,-20,-55,50,191
50,-125,52,15,126,52,273,200,200,163,126,126,236,52,236,16,85,121,332
121,-55,89,-19,126,52,273,163,236,163,126,89,236,-20,163,-20,191,85,367
156,-55,89,15,200,89,347,273,236,236,163,89,273,52,89,16,-19,121,402
191,-55,126,15,200,89,384,200,273,200,163,52,236,52,52,52,261,85,367
85,-90,89,-19,163,52,347,163,273,163,163,16,273,52,89,89,85,50,332
85,-19,89,50,200,52,310,163,200,126,126,16,236,89,126,126,85,15,226
50,-55,16,-55,52,-57,89,-94,126,-20,16,-57,52,-20,16,52,191,-160,15
-19,-195,-57,-90,-57,-131,-20,-94,52,-57,-57,-94,-20,16,-57,89,-90,-195,15
-19,-266,-57,-160,-94,-167,-20,-167,52,-57,-94,-167,-94,-94,-57,52,121,-231,-19
-55,-266,-131,-231,-167,-241,-94,-204,89,-20,-131,-278,-131,-167,-57,52,-55,-231,-19
-19,-195,-131,-195,-131,-167,-20,-94,89,16,-94,-278,-94,-131,-20,52,-90,-160,50
50,-160,-94,-195,-94,-131,-20,-94,126,-20,-57,-241,-94,-167,16,16,121,-90,85
15,-160,-57,-90,-20,-57,126,16,163,52,-20,-131,-20,-131,89,-20,-125,-19,191
15,-125,16,-55,16,-20,163,16,236,89,16,-131,-20,-167,52,-94,15,-19,121
15,-125,16,-160,-20,-94,89,-57,273,52,52,-167,16,-241,89,-131,-19,-19,121
85,-90,89,-90,89,-94,200,16,273,52,163,-167,163,-167,236,-94,-55,50,191
121,-90,126,-90,126,-94,236,-94,236,-57,200,-131,163,-204,273,-131,191,15,191
50,-90,126,-55,126,-94,236,-20,163,-57,163,-94,236,-131,310,-131,-125,50,226
85,15,126,15,163,-20,200,16,126,-57,163,-57,200,-94,310,-57,-336,50,156
121,50,89,-55,52,-57,89,-94,52,-94,89,-57,126,-94,236,-57,-688,-19,85
156,85,89,50,52,-94,126,-20,16,-57,126,16,126,16,163,52,-864,-19,85
191,85,89,50,52,-57,52,-94,16,-57,126,52,89,-20,126,52,-407,-19,50
156,50,89,15,52,-57,52,-57,89,16,89,52,126,-20,163,52,-547,-19,85
226,50,89,50,52,-20,126,-57,126,52,52,16,126,-94,163,16,-477,-19,50
226,50,52,-19,-20,-20,52,-131,126,52,16,16,52,-94,126,16,-371,15,50
191,85,89,121,52,89,163,52,126,126,126,126,126,16,163,126,-442,156,191
226,191,200,226,163,236,200,89,126,126,200,200,163,16,163,89,-90,261,226
226,191,273,226,236,273,200,89,200,89,236,200,236,16,236,16,-125,261,297
332,191,384,226,384,310,384,163,273,89,347,163,347,16,310,16,15,297,402
402,85,420,156,420,273,384,126,347,52,384,126,347,-20,273,-20,226,297,437
332,156,420,261,457,347,457,236,347,89,310,163,384,89,273,16,50,332,473
297,261,384,261,420,347,420,236,347,52,236,126,273,52,273,-20,261,261,367
156,226,273,226,347,310,310,200,310,-20,89,126,200,89,236,16,121,191,332
121,121,200,261,310,273,384,236,310,-20,-20,163,200,200,273,163,50,156,332
85,15,89,121,163,200,310,126,310,-20,-131,89,89,89,236,200,156,50,261
-19,-19,16,50,89,89,273,89,200,-20,-204,16,89,89,236,200,-160,-19,191
15,-19,52,-19,52,16,236,16,126,-94,-204,-57,89,-20,200,163,50,-55,121
85,-90,16,-125,16,-94,126,-131,89,-131,-204,-167,52,-94,126,89,-19,-125,85
85,-125,-20,-90,16,-131,200,-57,126,-20,-241,-167,89,-57,89,126,-160,-90,121
50,-55,-20,-125,16,-94,163,-57,163,16,-204,-204,89,-94,52,89,85,-90,121
15,-55,16,-125,89,-57,200,52,163,52,-167,-167,163,-20,52,163,-160,-55,191
50,-55,52,-55,126,-20,200,89,126,89,-131,-131,163,52,52,200,15,-55,191
50,-90,16,-90,52,-20,52,52,89,89,-204,-94,89,89,16,236,15,-55,85
85,-19,-20,-19,52,16,89,163,89,163,-167,16,126,200,-20,347,-125,-19,121
121,50,-20,-55,16,-20,52,89,126,163,-167,-20,89,163,-20,347,191,-19,85
85,85,16,-55,52,-57,89,52,126,163,-131,-20,126,200,16,347,121,15,121
156,156,89,50,163,16,236,126,89,163,-94,16,200,236,126,384,297,121,156
226,191,89,50,163,52,163,126,16,126,-94,16,163,200,126,310,332,156,85
226,191,52,121,163,89,200,236,-57,163,-94,89,200,273,126,310,121,226,156
226,191,126,156,163,163,200,200,-20,163,-57,89,163,236,126,310,402,226,156
191,191,89,121,126,126,163,200,16,126,-57,126,163,273,126,310,226,226,156
156,226,89,156,126,163,163,236,16,163,-57,126,126,236,163,273,191,226,121
156,226,16,85,52,126,52,163,16,126,-94,89,16,163,89,200,297,191,85
121,191,16,121,52,163,126,273,16,236,-94,126,89,200,89,236,85,261,191
121,191,89,156,126,200,200,273,52,236,-57,126,89,200,89,236,332,297,191
15,156,52,121,89,200,163,273,52,-20,-57,126,126,200,89,273,156,297,191
15,156,52,156,163,273,236,384,89,-683,-20,163,163,236,126,310,85,332,261
85,50,52,85,163,236,200,273,163,-1455,-20,89,126,163,89,273,297,261,261
85,15,52,50,163,200,200,347,200,-1787,16,52,163,236,126,347,85,226,332
85,50,126,50,200,236,236,347,200,-1971,52,89,163,273,163,420,297,226,261
50,-19,89,15,200,200,126,236,89,-2118,52,126,163,273,89,347,261,226,156
85,-19,126,85,200,200,163,273,-57,-2191,52,163,163,310,89,310,156,261,121
156,-19,163,50,200,236,89,163,-94,-2228,89,163,126,236,52,273,402,226,121
121,-19,126,50,200,200,126,200,-94,-2228,52,200,163,273,126,273,121,226,156
85,50,126,50,200,200,200,163,-57,-2265,52,200,163,236,163,200,226,191,85
15,15,52,-19,126,89,52,16,-57,-2339,16,126,126,126,163,52,191,121,-19
-19,-19,52,50,126,89,89,52,-20,-2191,52,163,236,200,163,89,15,156,15
15,-19,89,50,89,126,52,16,-20,-2044,89,126,200,126,163,52,226,121,-19
50,-55,89,15,89,52,16,52,16,-1897,89,89,200,52,89,16,-19,85,-19
121,-19,89,50,89,52,16,52,16,-1713,89,52,126,16,-20,16,50,85,-19
85,-19,52,-55,16,-20,-94,-94,16,-1603,52,-20,16,-57,-57,-20,121,15,-90
50,15,16,-55,-20,-57,-94,-20,-20,-1419,16,16,52,16,-20,16,-125,-19,-55
85,50,16,-19,-20,16,-94,-20,-20,-1271,16,52,-20,-20,-20,-20,156,-19,-55
85,50,-20,-19,-20,16,-94,-20,-20,-1124,16,89,16,-20,-20,-20,-19,15,-19
121,121,89,85,52,89,16,52,-20,-977,89,163,52,52,16,16,50,85,-19
191,156,89,85,52,89,-94,-57,-57,-940,89,200,16,52,-57,-20,261,85,-55
261,226,163,191,89,163,-57,52,-94,-830,163,273,89,163,-20,52,121,156,50
332,261,273,261,200,236,52,126,-20,-683,273,310,163,163,52,89,402,261,121
261,261,310,226,273,273,126,200,89,-499,310,310,236,200,126,89,261,297,191
261,297,347,332,347,347,273,384,126,-315,347,420,310,310,200,163,226,367,297
297,297,384,297,384,347,273,347,200,-204,384,420,273,273,200,163,402,367,297
261,226,384,297,420,347,384,420,273,-94,384,420,347,310,273,200,156,367,367
261,226,420,332,494,420,457,457,347,16,457,420,420,310,347,236,367,402,367
226,226,420,261,457,384,420,384,347,52,457,384,457,236,347,236,332,367,332
297,261,457,297,457,347,420,457,347,200,457,384,457,310,347,310,191,332,367
367,261,384,226,384,273,347,347,384,273,384,310,347,236,310,273,402,226,297
261,191,273,156,273,163,273,273,310,273,273,273,273,236,310,273,85,121,226
191,156,236,121,200,126,200,200,200,310,236,236,200,200,273,200,156,50,121
